state	district	crop	Variety	Year	Season	fhp
KA	Belgaum	Potato	-	2010-11	Kharif	
KA	Belgaum	Potato	-	2010-11	Rabi	
KA	Belgaum	Potato	-	2010-11	Summer	
KA	Belgaum	Ragi	HB	2010-11	Summer	
KA	Belgaum	Ragi	HYV	2008-09	Kharif	
KA	Belgaum	Ragi	HYV	2008-09	Rabi	
KA	Belgaum	Ragi	HYV	2008-09	Summer	
KA	Belgaum	Ragi	HYV	2009-10	Kharif	
KA	Belgaum	Ragi	HYV	2009-10	Rabi	
KA	Belgaum	Ragi	HYV	2009-10	Summer	
KA	Belgaum	Ragi	HYV	2010-11	Kharif	
KA	Belgaum	Ragi	HYV	2010-11	Rabi	
KA	Belgaum	Ragi	HYV	2010-11	Summer	
KA	Belgaum	Sesamum	-	2008-09	Kharif	
KA	Belgaum	Sesamum	-	2009-10	Kharif	
KA	Belgaum	Sesamum	-	2010-11	Kharif	
KA	Belgaum	Soyabean	-	2008-09	Kharif	1655
KA	Belgaum	Soyabean	-	2009-10	Kharif	
KA	Belgaum	Soyabean	-	2010-11	Kharif	1831
KA	Belgaum	Sugarcane	-	2008-09	Summer	
KA	Belgaum	Sugarcane	-	2009-10	Summer	
KA	Belgaum	Sunflower	-	2008-09	Kharif	
KA	Belgaum	Sunflower	-	2008-09	Rabi	2034
KA	Belgaum	Sunflower	-	2008-09	Summer	2038
KA	Belgaum	Sunflower	-	2009-10	Kharif	
KA	Belgaum	Sunflower	-	2009-10	Rabi	2063
KA	Belgaum	Sunflower	-	2009-10	Summer	
KA	Belgaum	Sunflower	-	2010-11	Kharif	
KA	Belgaum	Sunflower	-	2010-11	Rabi	
KA	Belgaum	Sunflower	-	2010-11	Summer	
KA	Belgaum	Tobacco	-	2008-09	Summer	
KA	Belgaum	Tobacco	-	2009-10	Summer	
KA	Belgaum	Tobacco	-	2010-11	Summer	
KA	Belgaum	Tur Arhar	-	2008-09	Kharif	
KA	Belgaum	Tur Arhar	-	2009-10	Kharif	
KA	Belgaum	Tur Arhar	-	2010-11	Kharif	
KA	Belgaum	Wheat	-	2008-09	Rabi	1422
KA	Belgaum	Wheat	-	2009-10	Rabi	1553
KA	Belgaum	Wheat	-	2010-11	Rabi	
KA	Bellary	Arecanut	-	2008-09	Summer	
KA	Bellary	Arecanut	-	2009-10	Summer	
KA	Bellary	Arecanut	-	2010-11	Summer	
KA	Bellary	Bajra	-	2008-09	Kharif	745
KA	Bellary	Bajra	-	2009-10	Kharif	783
KA	Bellary	Bajra	-	2010-11	Kharif	923
KA	Bellary	Cashewnut	-	2008-09	Summer	
KA	Bellary	Cashewnut	-	2009-10	Summer	
KA	Bellary	Cashewnut	-	2010-11	Summer	
KA	Bellary	CasterSeed	-	2008-09	Kharif	
KA	Bellary	CasterSeed	-	2009-10	Kharif	2671
KA	Bellary	CasterSeed	-	2010-11	Kharif	
KA	Bellary	Chilly	-	2008-09	Kharif	5100
KA	Bellary	Chilly	Dry	2008-09	Kharif	5100
KA	Bellary	Chilly	Dry	2008-09	Rabi	4713
KA	Bellary	Chilly	Dry	2009-10	Kharif	5890
KA	Bellary	Chilly	Dry	2010-11	Kharif	5823
KA	Bellary	Cotton	-	2008-09	Rabi	2397
KA	Bellary	Cotton	-	2008-09	Summer	2665
KA	Bellary	Cotton	-	2009-10	Rabi	2581
KA	Bellary	Cotton	-	2010-11	Summer	
KA	Bellary	Ginger	-	2008-09	Summer	
KA	Bellary	Gram	-	2008-09	Rabi	2007
KA	Bellary	Gram	-	2009-10	Rabi	1835
KA	Bellary	Gram	-	2010-11	Rabi	2618
KA	Bellary	Ground Nut	-	2008-09	Kharif	2331
KA	Bellary	Ground Nut	-	2008-09	Rabi	2118
KA	Bellary	Ground Nut	-	2008-09	Summer	2387
KA	Bellary	Ground Nut	-	2009-10	Kharif	2512
KA	Bellary	Ground Nut	-	2009-10	Summer	2439
KA	Bellary	Ground Nut	-	2010-11	Kharif	2864
KA	Bellary	Ground Nut	-	2010-11	Summer	3556
KA	Bellary	Jowar	-	2009-10	Summer	
KA	Bellary	Jowar	HYV	2008-09	Summer	801
KA	Bellary	Jowar	Local	2008-09	Kharif	
KA	Bellary	Jowar	Local	2008-09	Rabi	
KA	Bellary	Jowar	Local	2009-10	Kharif	1053
KA	Bellary	Jowar	Local	2009-10	Rabi	
KA	Bellary	Jowar	Local	2010-11	Kharif	
KA	Bellary	Jowar	Local	2010-11	Rabi	
KA	Bellary	Maize	-	2008-09	Kharif	810
KA	Bellary	Maize	-	2008-09	Summer	813
KA	Bellary	Maize	HB	2008-09	Kharif	810
KA	Bellary	Maize	HB	2008-09	Rabi	722
KA	Bellary	Maize	HB	2009-10	Kharif	800
KA	Bellary	Maize	HB	2009-10	Rabi	
KA	Bellary	Maize	HB	2009-10	Summer	
KA	Bellary	Maize	HB	2010-11	Kharif	886
KA	Bellary	Maize	HB	2010-11	Rabi	
KA	Bellary	Maize	HB	2010-11	Summer	
KA	Bellary	Paddy	Local	2008-09	Kharif	
KA	Bellary	Paddy	Local	2008-09	Rabi	1138
KA	Bellary	Paddy	Local	2008-09	Summer	
KA	Bellary	Paddy	Local	2009-10	Kharif	
KA	Bellary	Paddy	Local	2009-10	Rabi	1076
KA	Bellary	Paddy	Local	2009-10	Summer	
KA	Bellary	Paddy	Local	2010-11	Kharif	966
KA	Bellary	Paddy	Local	2010-11	Rabi	
KA	Bellary	Pepper	-	2008-09	Summer	
KA	Bellary	Pepper	-	2009-10	Summer	
KA	Bellary	Pepper	-	2010-11	Summer	
KA	Bellary	Potato	-	2008-09	Kharif	
KA	Bellary	Potato	-	2008-09	Rabi	
KA	Bellary	Potato	-	2009-10	Kharif	
KA	Bellary	Potato	-	2009-10	Rabi	
KA	Bellary	Potato	-	2010-11	Kharif	
KA	Bellary	Potato	-	2010-11	Rabi	
KA	Bellary	Potato	-	2010-11	Summer	
KA	Bellary	Ragi	HB	2010-11	Summer	
KA	Bellary	Ragi	HYV	2008-09	Kharif	634
KA	Bellary	Ragi	HYV	2008-09	Rabi	718
KA	Bellary	Ragi	HYV	2008-09	Summer	793
KA	Bellary	Ragi	HYV	2009-10	Kharif	700
KA	Bellary	Ragi	HYV	2009-10	Rabi	759
KA	Bellary	Ragi	HYV	2009-10	Summer	
KA	Bellary	Ragi	HYV	2010-11	Kharif	940
KA	Bellary	Ragi	HYV	2010-11	Rabi	
KA	Bellary	Ragi	HYV	2010-11	Summer	
KA	Bellary	Sesamum	-	2008-09	Kharif	4517
KA	Bellary	Sesamum	-	2009-10	Kharif	3599
KA	Bellary	Sesamum	-	2010-11	Kharif	
KA	Bellary	Soyabean	-	2008-09	Kharif	
KA	Bellary	Soyabean	-	2009-10	Kharif	
KA	Bellary	Soyabean	-	2010-11	Kharif	
KA	Bellary	Sugarcane	-	2008-09	Summer	
KA	Bellary	Sugarcane	-	2009-10	Summer	
KA	Bellary	Sunflower	-	2008-09	Kharif	2281
KA	Bellary	Sunflower	-	2008-09	Rabi	2032
KA	Bellary	Sunflower	-	2008-09	Summer	2130
KA	Bellary	Sunflower	-	2009-10	Kharif	2169
KA	Bellary	Sunflower	-	2009-10	Rabi	2094
KA	Bellary	Sunflower	-	2009-10	Summer	
KA	Bellary	Sunflower	-	2010-11	Kharif	2751
KA	Bellary	Sunflower	-	2010-11	Rabi	2774
KA	Bellary	Sunflower	-	2010-11	Summer	
KA	Bellary	Tobacco	-	2008-09	Summer	
KA	Bellary	Tobacco	-	2009-10	Summer	
KA	Bellary	Tobacco	-	2010-11	Summer	
KA	Bellary	Tur Arhar	-	2008-09	Kharif	2895
KA	Bellary	Tur Arhar	-	2009-10	Kharif	4172
KA	Bellary	Tur Arhar	-	2010-11	Kharif	3120
KA	Bellary	Wheat	-	2008-09	Rabi	1020
KA	Bellary	Wheat	-	2009-10	Rabi	
KA	Bellary	Wheat	-	2010-11	Rabi	
KA	Bidar	Arecanut	-	2008-09	Summer	
KA	Bidar	Arecanut	-	2009-10	Summer	
KA	Bidar	Arecanut	-	2010-11	Summer	
KA	Bidar	Bajra	-	2008-09	Kharif	709
KA	Bidar	Bajra	-	2009-10	Kharif	896
KA	Bidar	Bajra	-	2010-11	Kharif	856
KA	Bidar	Cashewnut	-	2008-09	Summer	
KA	Bidar	Cashewnut	-	2009-10	Summer	
KA	Bidar	Cashewnut	-	2010-11	Summer	
KA	Bidar	CasterSeed	-	2008-09	Kharif	
KA	Bidar	CasterSeed	-	2009-10	Kharif	
KA	Bidar	CasterSeed	-	2010-11	Kharif	
KA	Bidar	Chilly	-	2008-09	Kharif	
KA	Bidar	Chilly	Dry	2008-09	Kharif	
KA	Bidar	Chilly	Dry	2008-09	Rabi	
KA	Bidar	Chilly	Dry	2009-10	Kharif	
KA	Bidar	Chilly	Dry	2010-11	Kharif	
KA	Bidar	Cotton	-	2008-09	Rabi	
KA	Bidar	Cotton	-	2008-09	Summer	
KA	Bidar	Cotton	-	2009-10	Rabi	
KA	Bidar	Cotton	-	2010-11	Summer	
KA	Bidar	Ginger	-	2008-09	Summer	
KA	Bidar	Gram	-	2008-09	Rabi	2143
KA	Bidar	Gram	-	2009-10	Rabi	1879
KA	Bidar	Gram	-	2010-11	Rabi	2320
KA	Bidar	Ground Nut	-	2008-09	Kharif	
KA	Bidar	Ground Nut	-	2008-09	Rabi	
KA	Bidar	Ground Nut	-	2008-09	Summer	
KA	Bidar	Ground Nut	-	2009-10	Kharif	
KA	Bidar	Ground Nut	-	2009-10	Summer	2269
KA	Bidar	Ground Nut	-	2010-11	Kharif	
KA	Bidar	Ground Nut	-	2010-11	Summer	2875
KA	Bidar	Jowar	-	2009-10	Summer	
KA	Bidar	Jowar	HYV	2008-09	Summer	
KA	Bidar	Jowar	Local	2008-09	Kharif	
KA	Bidar	Jowar	Local	2008-09	Rabi	1133
KA	Bidar	Jowar	Local	2009-10	Kharif	
KA	Bidar	Jowar	Local	2009-10	Rabi	1181
KA	Bidar	Jowar	Local	2010-11	Kharif	
KA	Bidar	Jowar	Local	2010-11	Rabi	2348
KA	Bidar	Maize	-	2008-09	Kharif	
KA	Bidar	Maize	-	2008-09	Summer	
KA	Bidar	Maize	HB	2008-09	Kharif	
KA	Bidar	Maize	HB	2008-09	Rabi	
KA	Bidar	Maize	HB	2009-10	Kharif	
KA	Bidar	Maize	HB	2009-10	Rabi	
KA	Bidar	Maize	HB	2009-10	Summer	
KA	Bidar	Maize	HB	2010-11	Kharif	
KA	Bidar	Maize	HB	2010-11	Rabi	984
KA	Bidar	Maize	HB	2010-11	Summer	
KA	Bidar	Paddy	Local	2008-09	Kharif	843
KA	Bidar	Paddy	Local	2008-09	Rabi	
KA	Bidar	Paddy	Local	2008-09	Summer	
KA	Bidar	Paddy	Local	2009-10	Kharif	
KA	Bidar	Paddy	Local	2009-10	Rabi	
KA	Bidar	Paddy	Local	2009-10	Summer	
KA	Bidar	Paddy	Local	2010-11	Kharif	909
KA	Bidar	Paddy	Local	2010-11	Rabi	
KA	Bidar	Pepper	-	2008-09	Summer	
KA	Bidar	Pepper	-	2009-10	Summer	
KA	Bidar	Pepper	-	2010-11	Summer	
KA	Bidar	Potato	-	2008-09	Kharif	
KA	Bidar	Potato	-	2008-09	Rabi	
KA	Bidar	Potato	-	2009-10	Kharif	
KA	Bidar	Potato	-	2009-10	Rabi	
KA	Bidar	Potato	-	2010-11	Kharif	
KA	Bidar	Potato	-	2010-11	Rabi	
KA	Bidar	Potato	-	2010-11	Summer	
KA	Bidar	Ragi	HB	2010-11	Summer	
KA	Bidar	Ragi	HYV	2008-09	Kharif	
KA	Bidar	Ragi	HYV	2008-09	Rabi	
KA	Bidar	Ragi	HYV	2008-09	Summer	
KA	Bidar	Ragi	HYV	2009-10	Kharif	
KA	Bidar	Ragi	HYV	2009-10	Rabi	
KA	Bidar	Ragi	HYV	2009-10	Summer	
KA	Bidar	Ragi	HYV	2010-11	Kharif	
KA	Bidar	Ragi	HYV	2010-11	Rabi	
KA	Bidar	Ragi	HYV	2010-11	Summer	
KA	Bidar	Sesamum	-	2008-09	Kharif	5181
KA	Bidar	Sesamum	-	2009-10	Kharif	4822
KA	Bidar	Sesamum	-	2010-11	Kharif	4059
KA	Bidar	Soyabean	-	2008-09	Kharif	
KA	Bidar	Soyabean	-	2009-10	Kharif	2227
KA	Bidar	Soyabean	-	2010-11	Kharif	1927
KA	Bidar	Sugarcane	-	2008-09	Summer	
KA	Bidar	Sugarcane	-	2009-10	Summer	
KA	Bidar	Sunflower	-	2008-09	Kharif	2231
KA	Bidar	Sunflower	-	2008-09	Rabi	2099
KA	Bidar	Sunflower	-	2008-09	Summer	2072
KA	Bidar	Sunflower	-	2009-10	Kharif	
KA	Bidar	Sunflower	-	2009-10	Rabi	2083
KA	Bidar	Sunflower	-	2009-10	Summer	2097
KA	Bidar	Sunflower	-	2010-11	Kharif	2072
KA	Bidar	Sunflower	-	2010-11	Rabi	2051
KA	Bidar	Sunflower	-	2010-11	Summer	2668
KA	Bidar	Tobacco	-	2008-09	Summer	
KA	Bidar	Tobacco	-	2009-10	Summer	
KA	Bidar	Tobacco	-	2010-11	Summer	
KA	Bidar	Tur Arhar	-	2008-09	Kharif	2942
KA	Bidar	Tur Arhar	-	2009-10	Kharif	4042
KA	Bidar	Tur Arhar	-	2010-11	Kharif	3811
KA	Bidar	Wheat	-	2008-09	Rabi	1267
KA	Bidar	Wheat	-	2009-10	Rabi	1431
KA	Bidar	Wheat	-	2010-11	Rabi	1512
KA	Bijapur	Arecanut	-	2008-09	Summer	
KA	Bijapur	Arecanut	-	2009-10	Summer	
KA	Bijapur	Arecanut	-	2010-11	Summer	
KA	Bijapur	Bajra	-	2008-09	Kharif	667
KA	Bijapur	Bajra	-	2009-10	Kharif	704
KA	Bijapur	Bajra	-	2010-11	Kharif	790
KA	Bijapur	Cashewnut	-	2008-09	Summer	
KA	Bijapur	Cashewnut	-	2009-10	Summer	
KA	Bijapur	Cashewnut	-	2010-11	Summer	
KA	Bijapur	CasterSeed	-	2008-09	Kharif	
KA	Bijapur	CasterSeed	-	2009-10	Kharif	
KA	Bijapur	CasterSeed	-	2010-11	Kharif	
KA	Bijapur	Chilly	-	2008-09	Kharif	
KA	Bijapur	Chilly	Dry	2008-09	Kharif	
KA	Bijapur	Chilly	Dry	2008-09	Rabi	
KA	Bijapur	Chilly	Dry	2009-10	Kharif	
KA	Bijapur	Chilly	Dry	2010-11	Kharif	
KA	Bijapur	Cotton	-	2008-09	Rabi	
KA	Bijapur	Cotton	-	2008-09	Summer	
KA	Bijapur	Cotton	-	2009-10	Rabi	3462
KA	Bijapur	Cotton	-	2010-11	Summer	
KA	Bijapur	Ginger	-	2008-09	Summer	
KA	Bijapur	Gram	-	2008-09	Rabi	2128
KA	Bijapur	Gram	-	2009-10	Rabi	1951
KA	Bijapur	Gram	-	2010-11	Rabi	2301
KA	Bijapur	Ground Nut	-	2008-09	Kharif	2346
KA	Bijapur	Ground Nut	-	2008-09	Rabi	
KA	Bijapur	Ground Nut	-	2008-09	Summer	2243
KA	Bijapur	Ground Nut	-	2009-10	Kharif	2375
KA	Bijapur	Ground Nut	-	2009-10	Summer	
KA	Bijapur	Ground Nut	-	2010-11	Kharif	2785
KA	Bijapur	Ground Nut	-	2010-11	Summer	3350
KA	Bijapur	Jowar	-	2009-10	Summer	
KA	Bijapur	Jowar	HYV	2008-09	Summer	
KA	Bijapur	Jowar	Local	2008-09	Kharif	
KA	Bijapur	Jowar	Local	2008-09	Rabi	
KA	Bijapur	Jowar	Local	2009-10	Kharif	
KA	Bijapur	Jowar	Local	2009-10	Rabi	1050
KA	Bijapur	Jowar	Local	2010-11	Kharif	
KA	Bijapur	Jowar	Local	2010-11	Rabi	
KA	Bijapur	Maize	-	2008-09	Kharif	804
KA	Bijapur	Maize	-	2008-09	Summer	
KA	Bijapur	Maize	HB	2008-09	Kharif	804
KA	Bijapur	Maize	HB	2008-09	Rabi	
KA	Bijapur	Maize	HB	2009-10	Kharif	778
KA	Bijapur	Maize	HB	2009-10	Rabi	832
KA	Bijapur	Maize	HB	2009-10	Summer	849
KA	Bijapur	Maize	HB	2010-11	Kharif	831
KA	Bijapur	Maize	HB	2010-11	Rabi	
KA	Bijapur	Maize	HB	2010-11	Summer	1144
KA	Bijapur	Paddy	Local	2008-09	Kharif	
KA	Bijapur	Paddy	Local	2008-09	Rabi	
KA	Bijapur	Paddy	Local	2008-09	Summer	
KA	Bijapur	Paddy	Local	2009-10	Kharif	
KA	Bijapur	Paddy	Local	2009-10	Rabi	
KA	Bijapur	Paddy	Local	2009-10	Summer	
KA	Bijapur	Paddy	Local	2010-11	Kharif	
KA	Bijapur	Paddy	Local	2010-11	Rabi	
KA	Bijapur	Pepper	-	2008-09	Summer	
KA	Bijapur	Pepper	-	2009-10	Summer	
KA	Bijapur	Pepper	-	2010-11	Summer	
KA	Bijapur	Potato	-	2008-09	Kharif	
KA	Bijapur	Potato	-	2008-09	Rabi	
KA	Bijapur	Potato	-	2009-10	Kharif	
KA	Bijapur	Potato	-	2009-10	Rabi	
KA	Bijapur	Potato	-	2010-11	Kharif	
KA	Bijapur	Potato	-	2010-11	Rabi	
KA	Bijapur	Potato	-	2010-11	Summer	
KA	Bijapur	Ragi	HB	2010-11	Summer	
KA	Bijapur	Ragi	HYV	2008-09	Kharif	
KA	Bijapur	Ragi	HYV	2008-09	Rabi	
KA	Bijapur	Ragi	HYV	2008-09	Summer	
KA	Bijapur	Ragi	HYV	2009-10	Kharif	
KA	Bijapur	Ragi	HYV	2009-10	Rabi	
KA	Bijapur	Ragi	HYV	2009-10	Summer	
KA	Bijapur	Ragi	HYV	2010-11	Kharif	
KA	Bijapur	Ragi	HYV	2010-11	Rabi	
KA	Bijapur	Ragi	HYV	2010-11	Summer	
KA	Bijapur	Sesamum	-	2008-09	Kharif	
KA	Bijapur	Sesamum	-	2009-10	Kharif	
KA	Bijapur	Sesamum	-	2010-11	Kharif	
KA	Bijapur	Soyabean	-	2008-09	Kharif	
KA	Bijapur	Soyabean	-	2009-10	Kharif	
KA	Bijapur	Soyabean	-	2010-11	Kharif	
KA	Bijapur	Sugarcane	-	2008-09	Summer	
KA	Bijapur	Sugarcane	-	2009-10	Summer	
KA	Bijapur	Sunflower	-	2008-09	Kharif	2398
KA	Bijapur	Sunflower	-	2008-09	Rabi	2050
KA	Bijapur	Sunflower	-	2008-09	Summer	2023
KA	Bijapur	Sunflower	-	2009-10	Kharif	2234
KA	Bijapur	Sunflower	-	2009-10	Rabi	2231
KA	Bijapur	Sunflower	-	2009-10	Summer	2287
KA	Bijapur	Sunflower	-	2010-11	Kharif	2746
KA	Bijapur	Sunflower	-	2010-11	Rabi	2934
KA	Bijapur	Sunflower	-	2010-11	Summer	2863
KA	Bijapur	Tobacco	-	2008-09	Summer	
KA	Bijapur	Tobacco	-	2009-10	Summer	
KA	Bijapur	Tobacco	-	2010-11	Summer	
KA	Bijapur	Tur Arhar	-	2008-09	Kharif	2635
KA	Bijapur	Tur Arhar	-	2009-10	Kharif	5093
KA	Bijapur	Tur Arhar	-	2010-11	Kharif	2938
KA	Bijapur	Wheat	-	2008-09	Rabi	1245
KA	Bijapur	Wheat	-	2009-10	Rabi	1484
KA	Bijapur	Wheat	-	2010-11	Rabi	1649
KA	Chamrajnagar	Arecanut	-	2008-09	Summer	
KA	Chamrajnagar	Arecanut	-	2009-10	Summer	
KA	Chamrajnagar	Arecanut	-	2010-11	Summer	
KA	Chamrajnagar	Bajra	-	2008-09	Kharif	
KA	Chamrajnagar	Bajra	-	2009-10	Kharif	
KA	Chamrajnagar	Bajra	-	2010-11	Kharif	
KA	Chamrajnagar	Cashewnut	-	2008-09	Summer	
KA	Chamrajnagar	Cashewnut	-	2009-10	Summer	
KA	Chamrajnagar	Cashewnut	-	2010-11	Summer	
KA	Chamrajnagar	CasterSeed	-	2008-09	Kharif	
KA	Chamrajnagar	CasterSeed	-	2009-10	Kharif	
KA	Chamrajnagar	CasterSeed	-	2010-11	Kharif	
KA	Chamrajnagar	Chilly	-	2008-09	Kharif	
KA	Chamrajnagar	Chilly	Dry	2008-09	Kharif	
KA	Chamrajnagar	Chilly	Dry	2008-09	Rabi	
KA	Chamrajnagar	Chilly	Dry	2009-10	Kharif	
KA	Chamrajnagar	Chilly	Dry	2010-11	Kharif	
KA	Chamrajnagar	Cotton	-	2008-09	Rabi	1882
KA	Chamrajnagar	Cotton	-	2008-09	Summer	
KA	Chamrajnagar	Cotton	-	2009-10	Rabi	
KA	Chamrajnagar	Cotton	-	2010-11	Summer	
KA	Chamrajnagar	Ginger	-	2008-09	Summer	
KA	Chamrajnagar	Gram	-	2008-09	Rabi	
KA	Chamrajnagar	Gram	-	2009-10	Rabi	
KA	Chamrajnagar	Gram	-	2010-11	Rabi	
KA	Chamrajnagar	Ground Nut	-	2008-09	Kharif	1084
KA	Chamrajnagar	Ground Nut	-	2008-09	Rabi	
KA	Chamrajnagar	Ground Nut	-	2008-09	Summer	
KA	Chamrajnagar	Ground Nut	-	2009-10	Kharif	
KA	Chamrajnagar	Ground Nut	-	2009-10	Summer	
KA	Chamrajnagar	Ground Nut	-	2010-11	Kharif	
KA	Chamrajnagar	Ground Nut	-	2010-11	Summer	
KA	Chamrajnagar	Jowar	-	2009-10	Summer	
KA	Chamrajnagar	Jowar	HYV	2008-09	Summer	
KA	Chamrajnagar	Jowar	Local	2008-09	Kharif	
KA	Chamrajnagar	Jowar	Local	2008-09	Rabi	
KA	Chamrajnagar	Jowar	Local	2009-10	Kharif	
KA	Chamrajnagar	Jowar	Local	2009-10	Rabi	
KA	Chamrajnagar	Jowar	Local	2010-11	Kharif	
KA	Chamrajnagar	Jowar	Local	2010-11	Rabi	
KA	Chamrajnagar	Maize	-	2008-09	Kharif	844
KA	Chamrajnagar	Maize	-	2008-09	Summer	
KA	Chamrajnagar	Maize	HB	2008-09	Kharif	844
KA	Chamrajnagar	Maize	HB	2008-09	Rabi	
KA	Chamrajnagar	Maize	HB	2009-10	Kharif	
KA	Chamrajnagar	Maize	HB	2009-10	Rabi	
KA	Chamrajnagar	Maize	HB	2009-10	Summer	
KA	Chamrajnagar	Maize	HB	2010-11	Kharif	
KA	Chamrajnagar	Maize	HB	2010-11	Rabi	
KA	Chamrajnagar	Maize	HB	2010-11	Summer	
KA	Chamrajnagar	Paddy	Local	2008-09	Kharif	
KA	Chamrajnagar	Paddy	Local	2008-09	Rabi	
KA	Chamrajnagar	Paddy	Local	2008-09	Summer	
KA	Chamrajnagar	Paddy	Local	2009-10	Kharif	
KA	Chamrajnagar	Paddy	Local	2009-10	Rabi	
KA	Chamrajnagar	Paddy	Local	2009-10	Summer	
KA	Chamrajnagar	Paddy	Local	2010-11	Kharif	
KA	Chamrajnagar	Paddy	Local	2010-11	Rabi	
KA	Chamrajnagar	Pepper	-	2008-09	Summer	
KA	Chamrajnagar	Pepper	-	2009-10	Summer	
KA	Chamrajnagar	Pepper	-	2010-11	Summer	
KA	Chamrajnagar	Potato	-	2008-09	Kharif	
KA	Chamrajnagar	Potato	-	2008-09	Rabi	
KA	Chamrajnagar	Potato	-	2009-10	Kharif	
KA	Chamrajnagar	Potato	-	2009-10	Rabi	
KA	Chamrajnagar	Potato	-	2010-11	Kharif	
KA	Chamrajnagar	Potato	-	2010-11	Rabi	
KA	Chamrajnagar	Potato	-	2010-11	Summer	
KA	Chamrajnagar	Ragi	HB	2010-11	Summer	
KA	Chamrajnagar	Ragi	HYV	2008-09	Kharif	728
KA	Chamrajnagar	Ragi	HYV	2008-09	Rabi	
KA	Chamrajnagar	Ragi	HYV	2008-09	Summer	
KA	Chamrajnagar	Ragi	HYV	2009-10	Kharif	
KA	Chamrajnagar	Ragi	HYV	2009-10	Rabi	
KA	Chamrajnagar	Ragi	HYV	2009-10	Summer	
KA	Chamrajnagar	Ragi	HYV	2010-11	Kharif	
KA	Chamrajnagar	Ragi	HYV	2010-11	Rabi	
KA	Chamrajnagar	Ragi	HYV	2010-11	Summer	
KA	Chamrajnagar	Sesamum	-	2008-09	Kharif	
KA	Chamrajnagar	Sesamum	-	2009-10	Kharif	
KA	Chamrajnagar	Sesamum	-	2010-11	Kharif	
KA	Chamrajnagar	Soyabean	-	2008-09	Kharif	
KA	Chamrajnagar	Soyabean	-	2009-10	Kharif	
KA	Chamrajnagar	Soyabean	-	2010-11	Kharif	
KA	Chamrajnagar	Sugarcane	-	2008-09	Summer	
KA	Chamrajnagar	Sugarcane	-	2009-10	Summer	
KA	Chamrajnagar	Sunflower	-	2008-09	Kharif	1800
KA	Chamrajnagar	Sunflower	-	2008-09	Rabi	
KA	Chamrajnagar	Sunflower	-	2008-09	Summer	
KA	Chamrajnagar	Sunflower	-	2009-10	Kharif	
KA	Chamrajnagar	Sunflower	-	2009-10	Rabi	
KA	Chamrajnagar	Sunflower	-	2009-10	Summer	
KA	Chamrajnagar	Sunflower	-	2010-11	Kharif	
KA	Chamrajnagar	Sunflower	-	2010-11	Rabi	
KA	Chamrajnagar	Sunflower	-	2010-11	Summer	
KA	Chamrajnagar	Tobacco	-	2008-09	Summer	
KA	Chamrajnagar	Tobacco	-	2009-10	Summer	
KA	Chamrajnagar	Tobacco	-	2010-11	Summer	
KA	Chamrajnagar	Tur Arhar	-	2008-09	Kharif	2723
KA	Chamrajnagar	Tur Arhar	-	2009-10	Kharif	
KA	Chamrajnagar	Tur Arhar	-	2010-11	Kharif	
KA	Chamrajnagar	Wheat	-	2008-09	Rabi	
KA	Chamrajnagar	Wheat	-	2009-10	Rabi	
KA	Chamrajnagar	Wheat	-	2010-11	Rabi	
KA	Chickaballapura	Arecanut	-	2008-09	Summer	
KA	Chickaballapura	Arecanut	-	2009-10	Summer	
KA	Chickaballapura	Arecanut	-	2010-11	Summer	
KA	Chickaballapura	Bajra	-	2008-09	Kharif	
KA	Chickaballapura	Bajra	-	2009-10	Kharif	
KA	Chickaballapura	Bajra	-	2010-11	Kharif	
KA	Chickaballapura	Cashewnut	-	2008-09	Summer	
KA	Chickaballapura	Cashewnut	-	2009-10	Summer	
KA	Chickaballapura	Cashewnut	-	2010-11	Summer	
KA	Chickaballapura	CasterSeed	-	2008-09	Kharif	
KA	Chickaballapura	CasterSeed	-	2009-10	Kharif	
KA	Chickaballapura	CasterSeed	-	2010-11	Kharif	
KA	Chickaballapura	Chilly	-	2008-09	Kharif	
KA	Chickaballapura	Chilly	Dry	2008-09	Kharif	
KA	Chickaballapura	Chilly	Dry	2008-09	Rabi	
KA	Chickaballapura	Chilly	Dry	2009-10	Kharif	
KA	Chickaballapura	Chilly	Dry	2010-11	Kharif	
KA	Chickaballapura	Cotton	-	2008-09	Rabi	
KA	Chickaballapura	Cotton	-	2008-09	Summer	
KA	Chickaballapura	Cotton	-	2009-10	Rabi	
KA	Chickaballapura	Cotton	-	2010-11	Summer	
KA	Chickaballapura	Ginger	-	2008-09	Summer	
KA	Chickaballapura	Gram	-	2008-09	Rabi	
KA	Chickaballapura	Gram	-	2009-10	Rabi	
KA	Chickaballapura	Gram	-	2010-11	Rabi	
KA	Chickaballapura	Ground Nut	-	2008-09	Kharif	
KA	Chickaballapura	Ground Nut	-	2008-09	Rabi	
KA	Chickaballapura	Ground Nut	-	2008-09	Summer	
KA	Chickaballapura	Ground Nut	-	2009-10	Kharif	2575
KA	Chickaballapura	Ground Nut	-	2009-10	Summer	
KA	Chickaballapura	Ground Nut	-	2010-11	Kharif	2669
KA	Chickaballapura	Ground Nut	-	2010-11	Summer	
KA	Chickaballapura	Jowar	-	2009-10	Summer	
KA	Chickaballapura	Jowar	HYV	2008-09	Summer	
KA	Chickaballapura	Jowar	Local	2008-09	Kharif	
KA	Chickaballapura	Jowar	Local	2008-09	Rabi	
